subject,session,trial,sample_in_trial,trial_length,position_pct,true_label,pred_label
13,0,0,44,235,18.7,1,2
13,0,0,45,235,19.1,1,2
13,0,0,46,235,19.6,1,2
13,0,0,47,235,20.0,1,2
13,0,0,48,235,20.4,1,2
13,0,0,49,235,20.9,1,2
13,0,0,50,235,21.3,1,2
13,0,1,179,233,76.8,2,1
13,0,1,180,233,77.3,2,1
13,0,1,181,233,77.7,2,1
13,0,1,182,233,78.1,2,1
13,0,1,183,233,78.5,2,1
13,0,1,184,233,79.0,2,1
13,0,1,185,233,79.4,2,1
13,0,1,186,233,79.8,2,1
13,0,1,187,233,80.3,2,1
13,0,1,188,233,80.7,2,1
13,0,1,189,233,81.1,2,1
13,0,1,190,233,81.5,2,1
13,0,1,191,233,82.0,2,1
13,0,1,192,233,82.4,2,1
13,0,1,193,233,82.8,2,1
13,0,1,194,233,83.3,2,1
13,0,1,195,233,83.7,2,1
13,0,1,196,233,84.1,2,1
13,0,1,197,233,84.5,2,1
13,0,1,198,233,85.0,2,1
13,0,1,199,233,85.4,2,1
14,0,0,33,235,14.0,1,2
14,0,0,34,235,14.5,1,2
14,0,0,35,235,14.9,1,2
14,0,0,36,235,15.3,1,2
14,0,0,37,235,15.7,1,2
14,0,0,38,235,16.2,1,2
14,0,0,39,235,16.6,1,2
14,0,0,40,235,17.0,1,2
14,0,0,41,235,17.4,1,2
14,0,0,42,235,17.9,1,2
14,0,0,43,235,18.3,1,2
14,0,0,44,235,18.7,1,2
14,0,0,80,235,34.0,0,1
14,0,0,81,235,34.5,0,1
14,0,0,82,235,34.9,0,1
14,0,0,83,235,35.3,0,1
14,0,0,84,235,35.7,0,1
14,0,0,85,235,36.2,0,1
14,0,0,124,235,52.8,0,1
14,0,0,125,235,53.2,0,1
14,0,0,126,235,53.6,0,1
14,0,0,127,235,54.0,0,1
14,0,0,128,235,54.5,0,1
14,0,0,199,235,84.7,0,1
14,0,0,200,235,85.1,0,1
14,0,0,201,235,85.5,0,1
14,0,0,202,235,86.0,0,1
14,0,0,203,235,86.4,0,1
14,0,0,204,235,86.8,0,1
14,0,0,205,235,87.2,0,1
14,0,1,81,233,34.8,1,0
14,0,1,82,233,35.2,1,0
14,0,1,83,233,35.6,1,0
14,0,1,84,233,36.1,1,0
14,0,1,85,233,36.5,1,0
14,0,1,86,233,36.9,1,0
14,0,1,87,233,37.3,1,0
14,0,1,88,233,37.8,1,0
14,0,1,89,233,38.2,1,0
14,0,1,90,233,38.6,1,0
14,0,1,91,233,39.1,1,0
14,0,1,92,233,39.5,1,0
